Date,Open,High,Low,Close,Volume,AdjClose
10/7/2010,525.06,526.13,520.69,523.39,3910550000,523.39
10/6/2010,523.21,525.09,522.11,524.47,4073160000,524.47
10/5/2010,515.14,524.52,515.14,523.66,4068840000,523.66
10/4/2010,516.58,518.16,511.35,513.31,3604110000,513.31
10/1/2010,515.74,518.82,514.23,517.22,4298910000,517.22
9/30/2010,516.82,521.83,512.63,514.66,4284160000,514.66
9/29/2010,517.75,518.15,514.51,516.31,3990280000,516.31
9/28/2010,516.54,519.18,512.14,518.01,4025840000,518.01
9/27/2010,519.33,520.16,516.44,516.49,3587860000,516.49
9/24/2010,512.83,519.5,512.83,519.34,4123950000,519.34
9/23/2010,512.48,514.67,508.48,509.46,3847850000,509.46
9/22/2010,515.38,517.81,512.61,513.83,3911070000,513.83
9/21/2010,516.4,519.64,514.14,515.53,4175660000,515.53
9/20/2010,509.37,517.42,509.37,516.36,3364080000,516.36
9/17/2010,509.91,512.19,508.21,509.04,4086140000,509.04
9/16/2010,507.99,509.24,505.89,508.93,3364080000,508.93
9/15/2010,506.03,509.3,504.13,508.56,3369840000,508.56
9/14/2010,507.22,509.73,504.69,506.66,4521050000,506.66
9/13/2010,504.25,508.49,504.25,507.57,4521050000,507.57
9/10/2010,499.9,502.89,499.74,502.26,3061160000,502.26
9/9/2010,497.72,502.24,497.72,499.8,3387770000,499.8
9/8/2010,493.82,498.71,493.82,496.78,3224640000,496.78
9/7/2010,498.19,498.19,493.39,493.68,3107380000,493.68
9/3/2010,494.22,499.09,494.22,498.96,3534500000,498.96
9/2/2010,489.22,492.51,488.82,492.5,3704210000,492.5
9/1/2010,475.82,489.48,475.82,489.04,4396880000,489.04
8/31/2010,474.39,478.09,471.84,475.73,4038770000,475.73
8/30/2010,481.25,481.98,475.26,475.35,2917990000,475.35
8/27/2010,475.65,482.28,471.72,481.95,4102460000,481.95
8/26/2010,479.02,480.95,474.03,474.77,3646710000,474.77
8/25/2010,476.14,480.57,472.42,478.67,4360190000,478.67
8/24/2010,482.44,482.44,475.49,477.44,4436330000,477.44
8/23/2010,486.61,490.43,484.2,484.36,3210950000,484.36
8/20/2010,488.24,488.24,482.96,485.86,3761570000,485.86
8/19/2010,495.72,495.72,485.92,488.24,4290540000,488.24
8/18/2010,495.55,499.18,492.88,496.45,3724260000,496.45
8/17/2010,491.36,499.41,491.36,495.68,3968210000,495.68
8/16/2010,490.01,492.31,486.41,490.73,3142450000,490.73
8/13/2010,492.02,493.6,490.43,490.59,3328890000,490.59
8/12/2010,491.33,494.13,489.75,492.57,4521050000,492.57
8/11/2010,507.24,507.24,495.11,495.48,4511860000,495.48
8/10/2010,509.4,511.8,504.85,509,3979360000,509
8/9/2010,509.81,512.63,508.79,511.84,3191630000,511.84
8/6/2010,509.58,509.94,503.24,509.46,3857890000,509.46
8/5/2010,511.59,511.59,508.43,511.24,3685560000,511.24
8/4/2010,509.85,512.79,509.04,512.02,4057850000,512.02
8/3/2010,511.37,511.65,508.14,509.85,4071820000,509.85
8/2/2010,503.74,512.37,503.74,511.63,4144180000,511.63
7/30/2010,499.54,502.84,495.33,500.56,4006450000,500.56
7/29/2010,503.85,507.2,497.23,501.02,4612420000,501.02
7/28/2010,505.46,506.41,501.74,502.97,4002390000,502.97
7/27/2010,506.19,508.41,504.11,505.89,4725690000,505.89
7/26/2010,499.87,504.91,499.33,504.91,4009650000,504.91
7/23/2010,495.92,500.42,494,499.83,4524570000,499.83
7/22/2010,487.21,498.57,487.21,496.67,4826900000,496.67
7/21/2010,493.62,494.61,484.01,485.96,4747180000,485.96
7/20/2010,483.32,491.87,480.27,491.63,4713280000,491.63
7/19/2010,485.13,488.37,482.75,486.76,4089500000,486.76
7/16/2010,496.66,496.66,483.63,484.21,5297350000,484.21
7/15/2010,496.97,499.18,491.03,498.12,4552470000,498.12
7/14/2010,497.34,499.16,494.11,497.47,4521050000,497.47
7/13/2010,490.77,498.9,490.77,497,4640460000,497
7/12/2010,488.58,490.36,486.35,490.08,3426990000,490.08
7/9/2010,485.91,488.85,484.69,488.78,3506570000,488.78
7/8/2010,482.49,485.92,480.31,485.64,4548460000,485.64
7/7/2010,467.31,481.3,467.31,481,4931220000,481
7/6/2010,466.97,472.57,462.7,467.12,4691240000,467.12
7/2/2010,465.93,468,460.58,463.84,3968500000,463.84
7/1/2010,467.98,468.87,459.29,465.75,6435770000,465.75
6/30/2010,472.11,474.91,466.52,467.65,5067080000,467.65
6/29/2010,484.6,484.6,469.6,472.39,6136700000,472.39
6/28/2010,486.96,489.53,484.81,486.18,3896410000,486.18
6/25/2010,487.42,490.32,483.98,486.62,5128840000,486.62
6/24/2010,493.95,493.95,485.66,486.67,4814830000,486.67
6/23/2010,496.29,497.86,492.26,494.4,4526150000,494.4
6/22/2010,503.12,505.18,495.75,496.19,4514380000,496.19
6/21/2010,507.5,510.64,500.77,502.86,4514360000,502.86
6/18/2010,503.7,505.99,502.99,504.7,4555360000,504.7
6/17/2010,503.27,504.09,499.06,503.54,4557760000,503.54
6/16/2010,502.21,504.17,499.24,502.6,5002600000,502.6
6/15/2010,491.97,502.72,491.97,502.59,4644490000,502.59
6/14/2010,494.69,498.82,491.26,491.45,4425830000,491.45
6/11/2010,489.3,493.32,487.24,493.02,4059280000,493.02
6/10/2010,479.82,492.02,479.82,491.42,5144780000,491.42
6/9/2010,482.64,487.9,477.08,478.61,5983200000,478.61
6/8/2010,477.15,482.84,473.58,482.3,6192750000,482.3
6/7/2010,483.75,485.77,476.57,476.87,5467560000,476.87
6/4/2010,497.27,497.27,481.22,483.42,6180580000,483.42
6/3/2010,498.35,500.99,494.49,499.16,4995970000,499.16
6/2/2010,487.58,498.19,486.96,498.04,5026360000,498.04
6/1/2010,492.24,496.12,485.79,486.24,5271480000,486.24
5/28/2010,498.94,498.94,491.31,493.06,4871210000,493.06
5/27/2010,487.23,499.35,487.23,499.08,5698460000,499.08
5/26/2010,488.79,494.76,483.13,484.12,4521050000,484.12
5/25/2010,485.14,488.37,473.58,487.97,7329580000,487.97
5/24/2010,493.08,495.38,487.61,488.11,5224040000,488.11
5/21/2010,485.77,495.19,480.55,494.31,5452130000,494.31
5/20/2010,503.19,503.19,487.93,487.93,8328569600,487.93
5/19/2010,508.78,510.36,501.28,507.23,6765800000,507.23
5/18/2010,516.94,520.86,507.41,509.19,6170840000,509.19
5/17/2010,516.45,518.07,506.76,516.33,5922920000,516.33
5/14/2010,525.18,525.18,511.86,516.19,6126400000,516.19
5/13/2010,530.96,532.48,524.71,525.32,4870640000,525.32
5/12/2010,525.4,532.44,525.4,531.75,5225460000,531.75
5/11/2010,526.05,532.26,522.06,525.55,5842550000,525.55
5/10/2010,512.37,530.38,512.37,527.41,6893700000,527.41
5/7/2010,513.24,516.96,498.8,506.75,9472910400,506.75
5/6/2010,530.65,531.65,483.96,513.8,10617809600,513.8
5/5/2010,532.14,535.32,528.26,531.45,6795940000,531.45
5/4/2010,544.73,544.73,532.3,534.79,6594720000,534.79
5/3/2010,541.15,548.5,541.15,547.05,4938050000,547.05
4/30/2010,548.84,549.57,540.05,540.28,6048260000,540.28
4/29/2010,542.91,550.09,542.91,548.76,6059410000,548.76
4/28/2010,538.33,543.75,537.46,542.05,6342310000,542.05
4/27/2010,549,550.03,537.07,538.13,7454540000,538.13
4/26/2010,552.61,553.38,549.8,550.18,5647760000,550.18
4/23/2010,548.89,552.68,547.64,552.66,5326060000,552.66
4/22/2010,548.26,550.15,542.66,549.36,6035780000,549.36
4/21/2010,551.07,553.3,546.92,550.05,5724310000,550.05
4/20/2010,548.56,552.33,548.56,551.08,5316590000,551.08
4/19/2010,544.67,548.15,541.71,547.99,6597740000,547.99
4/16/2010,552.98,552.99,542.52,544.68,8108470400,544.68
4/15/2010,553.16,554.79,552.42,553.87,5995330000,553.87
4/14/2010,547.7,553.02,547.7,553.02,5760040000,553.02
4/13/2010,546.35,547.75,543.41,546.88,5403580000,546.88
4/12/2010,545.73,547.99,545.73,546.7,4607090000,546.7
4/9/2010,542.62,545.65,542.62,545.46,4511570000,545.46
4/8/2010,539.35,543.17,536.82,542.02,4726970000,542.02
4/7/2010,541.86,542.7,537.23,539.59,5101430000,539.59
4/6/2010,540.96,543.63,539.75,542.48,4086180000,542.48
4/5/2010,538.54,542.03,538.54,541.59,3881620000,541.59
4/1/2010,535.61,539.96,535.13,538.4,4006870000,538.4
3/31/2010,536.21,537.06,533.28,534.91,4484340000,534.91
3/30/2010,537.47,539.09,535.15,536.81,4085000000,536.81
3/29/2010,535.33,538.01,535.33,537.09,4375580000,537.09
3/26/2010,535.28,538.18,532.75,534.81,4708420000,534.81
3/25/2010,535.56,541.09,534.15,534.47,5668900000,534.47
3/24/2010,536.25,536.9,533.54,534.44,4705750000,534.44
3/23/2010,533.17,537.27,532.21,536.97,4411640000,536.97
3/22/2010,529.22,533.87,527.33,532.76,4261680000,532.76
3/19/2010,533.42,534.45,528.2,530.53,5212410000,530.53
3/18/2010,532.62,533.49,530.69,533.03,4234510000,533.03
3/17/2010,530.19,534.18,530.19,532.51,4963200000,532.51
3/16/2010,526.57,530.39,526.41,529.97,4369770000,529.97
3/15/2010,524.66,526.58,522.17,526.39,4164110000,526.39
3/12/2010,526.5,526.98,524.1,525.52,4928160000,525.52
3/11/2010,522.86,525.75,520.78,525.75,4669060000,525.75
3/10/2010,521.29,525,521.21,523.47,5469120000,523.47
3/9/2010,520.12,523.91,519.08,521.42,5185570000,521.42
3/8/2010,520.45,521.48,519.75,520.43,3774680000,520.43
3/5/2010,515.19,520.84,515.19,520.45,4133000000,520.45
3/4/2010,512.01,514.44,511.34,514.1,3945010000,514.1
3/3/2010,511.86,514.66,510.68,511.77,3951320000,511.77
3/2/2010,511.22,513.85,510.47,511.27,4134680000,511.27
3/1/2010,506.47,510.47,506.47,510.33,3847640000,510.33
2/26/2010,505.35,507.47,503.26,506.06,3945190000,506.06
2/25/2010,505.31,505.48,498.51,505.3,4521130000,505.3
2/24/2010,503.13,508.34,503.13,507.53,4168360000,507.53
2/23/2010,508.05,508.91,501.42,502.49,4521050000,502.49
2/22/2010,508.99,510.11,506.87,508.28,3814440000,508.28
2/19/2010,507.71,510.1,505.3,508.57,3944280000,508.57
2/18/2010,504.96,509.18,504.34,508.45,3878620000,508.45
2/17/2010,503.85,506.05,503.35,505.27,4259230000,505.27
2/16/2010,496.76,503.91,496.76,503.35,4080770000,503.35
2/12/2010,495.7,496.26,489.52,494.9,4160680000,494.9
2/11/2010,491.87,497.64,489.02,496.58,4400870000,496.58
2/10/2010,492.76,494.82,488.61,492.29,4251450000,492.29
2/9/2010,488.42,497.27,488.42,493.04,5114260000,493.04
2/8/2010,490.95,493.36,486.73,486.85,4089820000,486.85
2/5/2010,490.73,492.07,481.8,491.34,6438900000,491.34
2/4/2010,505.19,505.19,489.9,490.07,5859690000,490.07
2/3/2010,506.38,507.61,503.59,505.19,4285450000,505.19
2/2/2010,502.01,508.38,500.86,507.57,4749540000,507.57
2/1/2010,495.09,501.48,495.09,501.33,4077610000,501.33
1/29/2010,501.45,505.07,494.09,495.09,5412850000,495.09
1/28/2010,504.93,506.69,496.76,499.67,5452400000,499.67
1/27/2010,502.61,506.67,499.13,505.54,5319120000,505.54
1/26/2010,504.19,508.25,501.63,502.64,4731910000,502.64
1/25/2010,502.6,507.84,502.6,504.54,4481390000,504.54
1/22/2010,513.51,513.8,501.47,502.35,6208650000,502.35
1/21/2010,524.97,526.04,512.96,514.13,6874289600,514.13
1/20/2010,529.14,529.14,520.87,524.73,4810560000,524.73
1/19/2010,524.11,530.38,523.78,530.21,4724830000,530.21
1/15/2010,529.39,529.4,522.06,524.11,4758730000,524.11
1/14/2010,527.93,530.74,527.5,529.6,3915200000,529.6
1/13/2010,524.73,529.42,522.9,527.93,4170360000,527.93
1/12/2010,526.94,526.94,522.29,524.29,4716160000,524.29
1/11/2010,528.26,529.74,526.3,528.61,4255780000,528.61
1/8/2010,525.79,527.94,524.27,527.76,4389590000,527.76
1/7/2010,523.95,526.82,521.63,526.34,5270680000,526.34
1/6/2010,524.15,525.36,523.09,524.31,4972660000,524.31
1/5/2010,522.63,524.7,521.28,524.6,2491020000,524.6
1/4/2010,514.74,523.3,514.74,522.73,3991400000,522.73
12/31/2009,518.95,519.44,513.91,514.09,2076990000,514.09
12/30/2009,518.41,519.01,516.97,518.91,2277300000,518.91
12/29/2009,519.66,520.48,518.7,518.75,2491020000,518.75
12/28/2009,518.72,519.92,517.02,519.13,2716400000,519.13
12/24/2009,515.67,518.16,515.67,518.16,1267710000,518.16
12/23/2009,515.47,516.44,513.87,515.44,3166870000,515.44
12/22/2009,514.19,516.56,514.19,515.15,3641130000,515.15
12/21/2009,510.28,515.95,510.28,513.94,3977340000,513.94
12/18/2009,506.58,509.21,505.17,508.73,6325890000,508.73
12/17/2009,510.5,510.5,505.71,505.71,7615070400,505.71
12/16/2009,512.36,515.36,511.53,511.97,4829820000,511.97
12/15/2009,515.35,515.35,510.91,512.13,5045100000,512.13
12/14/2009,514.29,515.85,513.63,515.35,4548490000,515.35
12/11/2009,512.65,514.69,511.52,513.66,3791090000,513.66
12/10/2009,510.89,514.03,510.89,511.88,3996490000,511.88
12/9/2009,506.55,509.73,504.54,509.33,4115410000,509.33
12/8/2009,512.41,512.41,505.88,507.03,4748030000,507.03
12/7/2009,513.67,515.79,511.47,512.45,4103360000,512.45
12/4/2009,512.2,520.03,510.12,513.89,5781140000,513.89
12/3/2009,516.54,519.38,511.4,511.98,4810030000,511.98
12/2/2009,516.46,518.48,513.89,515.63,3941340000,515.63
12/1/2009,512.4,517.82,512.4,516.38,4249310000,516.38
11/30/2009,508.78,511.59,506.71,510.74,3895520000,510.74
11/27/2009,514.63,514.63,504.78,508.98,2362910000,508.98
11/25/2009,516.32,517.56,515.22,517.14,3036350000,517.14
11/24/2009,515.84,516.92,512.2,515.8,3700820000,515.8
11/23/2009,510.58,517.88,510.58,516,3827920000,516
11/20/2009,510.24,510.24,506.89,508.79,3751230000,508.79
11/19/2009,514.67,514.67,507.44,510.35,4178030000,510.35
11/18/2009,515.64,516.54,512.69,516.54,4293340000,516.54
11/17/2009,514.97,516.09,512.4,516.09,3824070000,516.09
11/16/2009,508.38,517.1,508.38,515.01,4565850000,515.01
11/13/2009,505.61,509.94,504.55,508.08,3792610000,508.08
11/12/2009,509.93,511.68,504.27,505.45,4160250000,505.45
11/11/2009,508.84,512.71,507.89,509.92,4286700000,509.92
11/10/2009,506.11,508.77,504.87,507.27,4394770000,507.27
11/9/2009,497.88,506.78,497.88,506.71,4460030000,506.71
11/6/2009,493.97,496.61,491.36,496.19,4277130000,496.19
11/5/2009,486.39,494.76,486.39,494.63,4848350000,494.63
11/4/2009,485.71,492.12,485.22,485.83,5635510000,485.83
11/3/2009,484.03,485.47,480.66,484.9,5487500000,484.9
11/2/2009,482.29,489.15,479.01,485.15,6202640000,485.15
10/30/2009,495.74,495.74,481.09,482.31,6512420000,482.31
10/29/2009,486.81,496.26,486.81,496.05,5595040000,496.05
10/28/2009,493.15,494.37,486.26,486.5,6600350000,486.5
10/27/2009,494.56,497.47,492.13,494.16,5337380000,494.16
10/26/2009,500.4,504.63,493.37,494.21,6363380000,494.21
10/23/2009,507.08,507.08,497.89,500,4767460000,500
10/22/2009,499.94,505.92,497.2,504.84,5192410000,504.84
10/21/2009,504.29,509,499.95,500.24,5616290000,500.24
10/20/2009,507.56,507.56,502.69,504.52,5396930000,504.52
10/19/2009,503.07,507.88,502.19,506.75,4619240000,506.75
10/16/2009,506.08,506.08,500.46,502.89,4894740000,502.89
10/15/2009,504.06,507.07,502.5,507.07,5369780000,507.07
10/14/2009,499.53,505.5,499.53,504.88,5406420000,504.88
10/13/2009,496.98,497.49,493.43,496.43,4320480000,496.43
10/12/2009,495.22,498.77,495.22,497.65,3710430000,497.65
10/9/2009,492.63,495.2,491.56,495.15,3763780000,495.15
10/8/2009,491.12,495.19,491.12,492.63,4988400000,492.63
10/7/2009,487.75,489.95,486.22,489.8,4238220000,489.8
10/6/2009,482.53,490.65,482.53,488.23,5029840000,488.23
10/5/2009,476.59,483.01,476.09,481.75,4313310000,481.75
10/2/2009,476.67,477.51,472.75,475.48,5583240000,475.48
10/1/2009,487.15,487.15,476.5,476.71,5791450000,476.71
9/30/2009,490.45,491.63,484.06,488.35,5998860000,488.35
9/29/2009,492.24,494.5,489.57,490.25,4949900000,490.25
9/28/2009,484.67,492.78,484.67,491.69,3726950000,491.69
9/25/2009,486.29,488.23,482.79,484.11,4507090000,484.11
9/24/2009,491.14,492.96,484.66,486.99,5505610000,486.99
9/23/2009,494.9,499.01,490.09,490.36,5531930000,490.36
9/22/2009,492.07,495.31,492.02,494.35,5246600000,494.35
9/21/2009,492.09,492.3,488.32,491.34,4615280000,491.34
9/18/2009,491.72,494.2,491.4,492.7,5607970000,492.7
9/17/2009,491.39,494.61,489.47,491.16,6668110000,491.16
9/16/2009,486.03,491.86,485.37,491.86,6793529600,491.86
9/15/2009,484.38,486.8,481.72,485.13,6185620000,485.13
9/14/2009,480.96,484.8,479.06,484.52,4979610000,484.52
9/11/2009,483.13,484.55,480.56,482.3,4922600000,482.3
9/10/2009,478.84,483.27,477.05,483.27,5191380000,483.27
9/9/2009,476.08,480.5,475.63,478.95,5202550000,478.95
9/8/2009,473.19,476.57,473.19,476.18,5235160000,476.18
9/4/2009,466.48,472.24,465.94,472.17,4097370000,472.17
9/3/2009,463.55,466.24,461.95,466.12,4624280000,466.12
9/2/2009,463.52,465.58,462.13,462.83,5842730000,462.83
9/1/2009,474.17,477.67,463.57,464.48,6862360000,464.48
8/31/2009,475.69,475.69,471.84,474.73,5004560000,474.73
8/28/2009,479.78,482.75,475.56,477.75,5785780000,477.75
8/27/2009,477.78,480.23,472.96,479.28,5785880000,479.28
8/26/2009,477.19,479.78,474.92,477.95,5080060000,477.95
8/25/2009,477.14,481.96,476.82,477.49,5768740000,477.49
8/24/2009,476.27,480.97,475.18,476.64,6302450000,476.64
8/21/2009,468.83,476.8,468.83,476.11,5885550000,476.11
8/20/2009,463.09,468.74,463.05,467.94,4893160000,467.94
8/19/2009,458.25,464.44,455.48,462.98,4257000000,462.98
8/18/2009,455.92,460.44,455.92,459.62,4198970000,459.62
8/17/2009,463.06,463.06,455.02,455.5,4854970000,455.5
8/14/2009,468.97,469.24,461.67,466.22,4940750000,466.22
8/13/2009,466.16,469.45,464.09,469.18,5250660000,469.18
8/12/2009,461.23,469.39,460.72,466.17,5498170000,466.17
8/11/2009,466.54,466.54,460.76,461.3,5773160000,461.3
8/10/2009,467.35,468.41,464.54,467.21,5406080000,467.21
8/7/2009,464.64,472.02,464.64,468.07,6827089600,468.07
8/6/2009,466.93,468.46,461.16,463.47,6753380000,463.47
8/5/2009,467.15,467.99,462.74,466.21,7242120000,466.21
8/4/2009,465.78,467.71,463.61,467.31,5713700000,467.31
8/3/2009,461.59,466.99,461.59,466.27,5603440000,466.27
7/31/2009,460.14,462.91,458.47,460.26,5139070000,460.26
7/30/2009,455.58,464.97,455.58,460.06,6035180000,460.06
7/29/2009,455.47,456.18,452.1,455.18,5178770000,455.18
7/28/2009,457.12,457.52,451.96,456.38,5490350000,456.38
7/27/2009,456.12,457.76,453.09,457.34,4631290000,457.34
7/24/2009,453.24,456.75,450.83,456.41,4458300000,456.41
7/23/2009,446.28,457.29,445.73,455.61,5761650000,455.61
7/22/2009,446.57,449.12,443.86,446.28,4634100000,446.28
7/21/2009,445.29,447.2,442.15,447.14,5309300000,447.14
7/20/2009,441.89,445.14,440.68,444.88,4853150000,444.88
7/17/2009,440.66,441.59,438.37,441.14,5141380000,441.14
7/16/2009,436.01,442.2,435.13,440.78,4898640000,440.78
7/15/2009,426.93,437.71,426.93,437.29,5238830000,437.29
7/14/2009,422.7,424.69,420.86,424.59,4149030000,424.59
7/13/2009,412.5,422.88,411.69,422.87,4499440000,422.87
7/10/2009,412.68,414.36,409.8,412.29,3912080000,412.29
7/9/2009,414.37,416.31,412.41,414.15,4347170000,414.15
7/8/2009,414.08,416.45,408.76,413.52,5721780000,413.52
7/7/2009,421.48,421.48,413.15,413.68,4673300000,413.68
7/6/2009,418.83,421.55,415.84,421.52,4712580000,421.52
7/2/2009,430.45,430.45,420.06,420.1,3931000000,420.1
7/1/2009,430.54,435.35,430.54,431.42,3919400000,431.42
6/30/2009,433.23,434.65,426.88,429.66,4627570000,429.66
6/29/2009,429.53,433.39,428.15,433.27,4211760000,433.27
6/26/2009,428.92,430.19,426.35,428.87,6076660000,428.87
6/25/2009,420.34,430.08,419.01,429.51,4911240000,429.51
6/24/2009,420.01,425.99,419.16,421.04,4636720000,421.04
6/23/2009,418.42,420.8,416.75,419.4,5071020000,419.4
6/22/2009,429.14,429.14,418.31,418.32,4903940000,418.32
6/19/2009,429.85,432.93,427.9,430.43,5713390000,430.43
6/18/2009,425.19,430.7,424.13,429.03,4684010000,429.03
6/17/2009,425.62,428.59,422.46,425.09,5523650000,425.09
6/16/2009,431.83,432.77,425.52,425.67,4951200000,425.67
6/15/2009,438.41,438.41,428.86,430.82,4697880000,430.82
6/12/2009,438.53,440.56,436.14,440.3,4528120000,440.3
6/11/2009,436.21,444.47,436.21,439.25,5500840000,439.25
6/10/2009,437.96,440.98,431.52,436.34,5379420000,436.34
6/9/2009,437.93,440,435.62,437.89,4439950000,437.89
6/8/2009,436.22,440.55,431.62,437.35,4483430000,437.35
6/5/2009,439.94,442.49,435.05,437.17,5277910000,437.17
6/4/2009,433.68,438.05,432.35,438.04,5352890000,438.04
6/3/2009,436.88,436.88,429.65,433.4,5323770000,433.4
6/2/2009,436.31,439.72,434.75,437.7,5987340000,437.7
6/1/2009,429.73,438.75,429.73,436.31,6370440000,436.31
5/29/2009,422.73,428.15,420.87,427.56,6050420000,427.56
5/28/2009,416.37,424.02,414.06,422.6,5738980000,422.6
5/27/2009,424.23,425.73,415.7,416.39,5698800000,416.39
5/26/2009,414.48,425.13,412.07,424.26,5667050000,424.26
5/22/2009,415.68,418.92,413.3,414.48,5155320000,414.48
5/21/2009,420.63,420.63,411.69,415.63,6019840000,415.63
5/20/2009,424.41,430.85,421.14,422.12,8205060000,422.12
5/19/2009,425.71,428.05,423.99,424.24,6616270000,424.24
5/18/2009,415.91,425.86,415.91,425.72,5702150000,425.72
5/15/2009,418.28,420.05,412.46,414.23,5439720000,414.23
5/14/2009,415.06,420.54,414.35,418.45,6134870000,418.45
5/13/2009,422.89,422.89,414.28,414.96,7091820000,414.96
5/12/2009,423.63,426.58,419.05,424,6871750400,424
5/11/2009,427.97,427.97,422.92,423.11,6150600000,423.11
5/8/2009,423.22,431.62,423.22,431.29,8163280000,431.29
5/7/2009,426.97,431.61,419.69,422.54,9120100000,422.54
5/6/2009,419.49,426.98,419.49,426.98,8555040000,426.98
5/5/2009,420.54,421.39,416.93,419.52,6882860000,419.52
5/4/2009,409.34,421.38,409.34,421.02,7038840000,421.02
5/1/2009,406.11,409.16,403.09,408.48,5312170000,408.48
4/30/2009,408.34,412.98,404.17,406,6862540000,406
4/29/2009,399.6,410.68,399.6,406.89,6101620000,406.89
4/28/2009,398.18,403.01,395.23,398.97,6328000000,398.97
4/27/2009,400.97,404.58,398.23,399.78,5613460000,399.78
4/24/2009,397.97,405.18,397.97,402.46,7114440000,402.46
4/23/2009,393.6,397.28,389.38,396.75,6563100000,396.75
4/22/2009,395.73,401.09,392.14,392.73,7327860000,392.73
4/21/2009,389.37,397.33,387.15,397.11,7436489600,397.11
4/20/2009,405.54,405.54,389.82,389.82,6973960000,389.82
4/17/2009,405.41,409.35,403.42,406.33,7352009600,406.33
4/16/2009,400.92,407.63,397.43,405.38,6598670000,405.38
4/15/2009,394.16,400.31,392.59,399.8,6241100000,399.8
4/14/2009,402.27,402.27,394.42,395.31,7569840000,395.31
4/13/2009,401.57,405.53,397.96,402.95,6434890000,402.95
4/9/2009,390.57,402.31,390.57,402.07,7600710400,402.07
4/8/2009,385.65,390.75,384.27,388.55,5938460000,388.55
4/7/2009,392.7,392.7,384.37,385.24,5155580000,385.24
4/6/2009,394.52,394.52,387.44,393.55,6210000000,393.55
4/3/2009,393.61,395.85,389.36,395.85,5855640000,395.85
4/2/2009,385.76,398.91,385.76,393.13,7542809600,393.13
4/1/2009,375.33,385.32,370.92,384.14,6034140000,384.14
3/31/2009,374.77,383.41,374.73,377.35,6089100000,377.35
3/30/2009,381.76,381.76,369.27,372.96,5912660000,372.96
3/27/2009,390.93,390.93,384.24,385.48,5600210000,385.48
3/26/2009,385.1,393.09,384.99,392.83,6992960000,392.83
3/25/2009,381.42,390.62,374.93,385.05,7687180000,385.05
3/24/2009,387.67,389.5,380.74,381.21,6767980000,381.21
3/23/2009,365.07,389.1,365.07,388.73,7715769600,388.73
3/20/2009,370.29,372.39,362.38,363.4,7643720000,363.4
3/19/2009,377.4,379.8,368.84,370.02,9033870400,370.02
3/18/2009,368.21,380.24,363.56,375.65,9098449600,375.65
3/17/2009,358.26,369.37,356.87,369.34,6156800000,369.34
3/16/2009,360.81,367.69,358.01,358.26,7883540000,358.26
3/13/2009,357.49,360.54,353.2,359.58,6787089600,359.58
3/12/2009,342.8,357.54,340.4,356.71,7326630400,356.71
3/11/2009,342.24,347.86,339.62,342.89,7287809600,342.89
3/10/2009,323.47,342.22,323.47,342.22,8618329600,342.22
3/9/2009,323.69,330.97,320.38,322.13,7277320000,322.13
3/6/2009,325.03,332.17,317.37,325.12,7331830400,325.12
3/5/2009,335.57,335.57,322.2,324.25,7507249600,324.25
3/4/2009,332.76,343.3,332.33,337.95,7673620000,337.95
3/3/2009,335.65,338.82,330.13,331.57,7583230400,331.57
3/2/2009,345.31,345.31,333.33,333.83,7868289600,333.83
2/27/2009,356.04,356.04,348.2,348.21,8926480000,348.21
2/26/2009,362.61,369.59,356.86,357.22,7599969600,357.22
2/25/2009,364.25,369.39,356.45,362.23,7483640000,362.23
2/24/2009,352.45,366.55,352.45,365.39,7234489600,365.39
2/23/2009,365.45,367.64,351.5,351.92,6509300000,351.92
2/20/2009,367.28,368.09,356.77,363.75,8210590400,363.75
2/19/2009,372.65,376.43,368.05,368.95,5746940000,368.95
2/18/2009,373.77,376.63,369.54,373.02,5740710000,373.02
2/17/2009,385.28,385.28,372.74,372.74,5907820000,372.74
2/13/2009,392.77,395.17,388.8,389.4,5296650000,389.4
2/12/2009,391.43,393.63,381.12,393.53,6476460000,393.53
2/11/2009,390.42,395.48,388.33,393.33,5926460000,393.33
2/10/2009,408.66,409.24,388.29,390.26,6770169600,390.26
2/9/2009,409.44,412.16,406.32,410.18,5574370000,410.18
2/6/2009,398.96,410.49,398.48,409.43,6484100000,409.43
2/5/2009,392.77,400.55,386.57,398.49,6624030000,398.49
2/4/2009,396.73,402.78,391.8,393.01,6420450000,393.01
2/3/2009,391.56,399.1,389.7,397.31,5886310000,397.31
2/2/2009,389.85,393.9,385.89,391.36,5673270000,391.36
1/30/2009,399.75,402.27,389.54,391.28,5350580000,391.28
1/29/2009,409.71,409.71,399,399.51,5067060000,399.51
1/28/2009,400.16,413.98,400.16,412.43,6199180000,412.43
1/27/2009,396.97,402.6,395.71,400.2,5353260000,400.2
1/26/2009,394.8,403.67,392.63,396.62,6039940000,396.62
1/23/2009,390.16,397.11,383.28,394.44,5832160000,394.44
1/22/2009,397.45,397.84,384.68,392.88,5843830000,392.88
1/21/2009,381.91,398.32,380.98,397.63,6467830000,397.63
1/20/2009,400.91,400.91,380.92,381.32,6375230000,381.32
1/16/2009,399.38,405.64,392.36,400.96,6786040000,400.96
1/15/2009,400.46,402.56,388.03,399.1,7807350400,399.1
1/14/2009,411.87,411.87,398.16,400.9,5407880000,400.9
1/13/2009,413.31,416.3,409.89,414.13,5017470000,414.13
