Date,Open,High,Low,Close,Volume,Adj Close
1996-12-23,253.06,255.07,251.31,254.75,000,254.75
1996-12-16,249.64,253.94,245.89,253.06,000,253.06
1996-12-09,253.45,257.60,249.28,249.64,000,249.64
1996-12-02,255.61,259.29,249.56,253.45,000,253.45
1996-11-25,254.97,256.71,254.80,255.61,000,255.61
1996-11-18,252.53,255.10,251.67,254.97,000,254.97
1996-11-11,248.95,253.47,248.80,252.53,000,252.53
1996-11-04,242.43,249.01,241.73,248.95,000,248.95
1996-10-28,243.44,244.04,240.49,242.43,000,242.43
1996-10-21,245.89,246.46,241.95,243.44,000,243.44
1996-10-14,244.20,246.56,244.01,245.89,000,245.89
1996-10-07,245.68,246.04,242.25,244.20,000,244.20
1996-09-30,242.27,245.77,240.96,245.68,000,245.68
1996-09-23,239.60,243.02,237.71,242.27,000,242.27
1996-09-16,237.77,239.61,237.76,239.60,000,239.60
1996-09-09,231.85,238.11,231.85,237.77,000,237.77
1996-09-03,232.13,232.14,229.59,231.85,000,231.85
1996-08-26,232.84,234.43,231.59,232.13,000,232.13
1996-08-19,231.11,233.61,230.20,232.84,000,232.84
1996-08-12,228.34,231.56,227.19,231.11,000,231.11
1996-08-05,227.10,228.97,225.09,228.34,000,228.34
1996-07-29,219.78,227.29,217.18,227.10,000,227.10
1996-07-22,221.66,221.66,211.91,219.78,000,219.78
1996-07-15,224.61,224.61,210.18,221.66,000,221.66
1996-07-08,231.84,231.85,222.77,224.61,000,224.61
1996-07-01,236.00,237.99,231.84,231.84,000,231.84
1996-06-24,234.96,236.13,230.60,236.00,000,236.00
1996-06-17,238.56,239.02,233.26,234.96,000,234.96
1996-06-10,239.68,241.79,238.56,238.56,000,238.56
1996-06-03,239.89,243.21,236.79,239.68,000,239.68
1996-05-28,241.88,242.48,238.17,239.89,000,239.89
1996-05-20,241.59,243.41,241.32,241.88,000,241.88
1996-05-13,236.68,242.02,236.68,241.59,000,241.59
1996-05-06,235.07,236.78,230.04,236.68,000,236.68
1996-04-29,237.26,238.13,234.52,235.07,000,235.07
1996-04-22,230.76,237.46,230.76,237.26,000,237.26
1996-04-15,227.09,230.91,227.09,230.76,000,230.76
1996-04-08,232.07,232.07,224.22,227.09,000,227.09
1996-04-01,230.30,232.34,230.30,232.07,000,232.07
1996-03-25,230.35,231.17,228.16,230.30,000,230.30
1996-03-18,229.22,233.10,229.22,230.35,000,230.35
1996-03-11,224.38,229.43,223.25,229.22,000,229.22
1996-03-04,225.80,230.93,223.34,224.38,000,224.38
1996-02-26,230.40,230.95,225.80,225.80,000,225.80
1996-02-20,227.46,231.36,224.73,230.40,000,230.40
1996-02-12,226.16,227.50,225.00,227.46,000,227.46
1996-02-05,221.30,226.42,220.85,226.16,000,226.16
1996-01-29,216.57,222.31,216.54,221.30,000,221.30
1996-01-22,212.87,217.03,212.87,216.57,000,216.57
1996-01-15,210.37,213.24,206.34,212.87,000,212.87
1996-01-08,215.08,215.33,207.88,210.37,000,210.37
1996-01-02,217.84,218.90,213.56,215.08,000,215.08
1995-12-26,215.10,217.84,214.90,217.84,000,217.84
1995-12-18,212.49,215.21,208.10,215.10,000,215.10
1995-12-11,217.83,218.20,210.81,212.49,000,212.49
1995-12-04,217.63,220.73,216.63,217.83,000,217.83
1995-11-27,214.02,218.72,213.43,217.63,000,217.63
1995-11-20,215.47,215.75,211.26,214.02,000,214.02
1995-11-13,216.38,216.64,212.18,215.47,000,215.47
1995-11-06,216.22,216.87,213.20,216.38,000,216.38
1995-10-30,209.10,216.26,209.10,216.22,000,216.22
1995-10-23,213.83,214.08,206.93,209.10,000,209.10
1995-10-16,213.04,216.80,212.33,213.83,000,213.83
1995-10-09,211.40,213.46,203.91,213.04,000,213.04
1995-10-02,215.70,215.92,209.32,211.40,000,211.40
1995-09-25,216.35,216.49,210.55,215.70,000,215.70
1995-09-18,216.69,218.77,215.01,216.35,000,216.35
1995-09-11,216.85,218.28,216.10,216.69,000,216.69
1995-09-05,211.21,216.85,211.21,216.85,000,216.85
1995-08-28,209.86,211.30,206.58,211.21,000,211.21
1995-08-21,210.70,211.75,209.19,209.86,000,209.86
1995-08-14,205.76,211.20,205.65,210.70,000,210.70
1995-08-07,204.83,206.84,204.83,205.76,000,205.76
1995-07-31,207.10,207.64,203.12,204.83,000,204.83
1995-07-24,200.88,207.77,200.88,207.10,000,207.10
1995-07-17,205.35,205.91,197.00,200.88,000,200.88
1995-07-10,202.94,206.19,202.40,205.35,000,205.35
1995-07-03,197.37,202.99,197.12,202.94,000,202.94
1995-06-26,199.50,199.50,194.91,197.37,000,197.37
1995-06-19,195.76,200.17,195.76,199.50,000,199.50
1995-06-12,191.63,195.77,191.63,195.76,000,195.76
1995-06-05,191.44,193.49,191.27,191.63,000,191.63
1995-05-30,189.55,191.87,187.58,191.44,000,191.44
1995-05-22,188.01,191.59,188.01,189.55,000,189.55
1995-05-15,188.57,190.96,187.06,188.01,000,188.01
1995-05-08,185.12,188.76,184.75,188.57,000,188.57
1995-05-01,185.82,187.09,184.56,185.12,000,185.12
1995-04-24,183.19,185.89,182.88,185.82,000,185.82
1995-04-17,185.25,185.96,180.86,183.19,000,183.19
1995-04-10,182.54,185.33,182.35,185.25,000,185.25
1995-04-03,182.37,183.40,181.79,182.54,000,182.54
1995-03-27,182.00,183.64,181.09,182.37,000,182.37
1995-03-20,180.16,182.00,179.41,182.00,000,182.00
1995-03-13,179.26,181.03,179.10,180.16,000,180.16
1995-03-06,179.17,179.44,176.91,179.26,000,179.26
1995-02-27,178.66,179.78,177.37,179.17,000,179.17
1995-02-21,177.29,179.28,176.79,178.66,000,178.66
1995-02-13,178.35,178.82,177.17,177.29,000,177.29
1995-02-06,175.39,178.35,175.37,178.35,000,178.35
1995-01-30,171.46,175.81,170.24,175.39,000,175.39
1995-01-23,171.48,172.03,169.81,171.46,000,171.46
1995-01-16,171.05,173.82,171.05,171.48,000,171.48
1995-01-09,169.43,171.19,169.28,171.05,000,171.05
1995-01-03,169.44,169.62,167.93,169.43,000,169.43
1994-12-27,168.48,169.67,168.10,169.44,000,169.44
1994-12-19,166.21,168.55,165.63,168.48,000,168.48
1994-12-12,162.66,166.74,161.82,166.21,000,166.21
1994-12-05,166.73,167.48,161.55,162.66,000,162.66
1994-11-28,167.45,169.11,165.75,166.73,000,166.73
1994-11-21,171.22,171.58,164.16,167.45,000,167.45
1994-11-14,172.20,174.02,171.05,171.22,000,171.22
1994-11-07,174.22,175.78,172.01,172.20,000,172.20
1994-10-31,176.91,176.99,174.07,174.22,000,174.22
1994-10-24,173.57,176.91,171.47,176.91,000,176.91
1994-10-17,175.12,175.93,173.22,173.57,000,173.57
1994-10-10,171.55,176.78,171.55,175.12,000,175.12
1994-10-03,174.85,174.91,169.15,171.55,000,171.55
1994-09-26,172.80,174.91,171.94,174.85,000,174.85
1994-09-19,177.85,177.95,172.62,172.80,000,172.80
1994-09-12,176.14,178.51,174.88,177.85,000,177.85
1994-09-06,176.52,177.95,175.78,176.14,000,176.14
1994-08-29,177.80,178.91,176.40,176.52,000,176.52
1994-08-22,174.35,178.22,173.79,177.80,000,177.80
1994-08-15,172.70,174.69,172.30,174.35,000,174.35
1994-08-08,169.97,173.21,169.84,172.70,000,172.70
1994-08-01,169.91,172.11,169.52,169.97,000,169.97
1994-07-25,168.74,170.31,167.36,169.91,000,169.91
1994-07-18,170.14,170.40,167.84,168.74,000,168.74
1994-07-11,166.63,171.07,165.75,170.14,000,170.14
1994-07-05,165.33,166.77,164.73,166.63,000,166.63
1994-06-27,162.44,165.73,161.86,165.33,000,165.33
1994-06-20,170.19,170.19,162.44,162.44,000,162.44
1994-06-13,171.28,172.57,170.19,170.19,000,170.19
1994-06-06,173.44,173.73,169.74,171.28,000,171.28
1994-05-31,170.54,173.38,170.36,173.16,000,173.16
1994-05-23,169.36,171.09,169.11,170.92,000,170.92
1994-05-16,165.71,170.75,163.80,169.96,000,169.96
1994-05-09,171.13,171.13,165.37,165.93,000,165.93
1994-05-02,172.60,174.02,170.20,171.13,000,171.13
1994-04-25,170.49,172.73,170.31,172.73,000,172.73
1994-04-18,171.85,171.88,166.00,170.33,000,170.33
1994-04-11,173.64,174.19,169.06,171.49,000,171.49
1994-04-04,167.86,175.20,167.62,173.67,000,173.67
1994-03-28,179.72,180.42,168.61,171.72,000,171.72
1994-03-21,183.86,184.79,180.24,180.40,000,180.40
1994-03-14,181.19,184.95,180.98,184.79,000,184.79
1994-03-07,181.31,182.38,179.79,180.98,000,180.98
1994-02-28,179.98,180.79,176.77,180.50,000,180.50
1994-02-22,179.71,181.09,178.25,179.06,000,179.06
1994-02-14,180.06,182.22,179.45,180.03,000,180.03
1994-02-07,177.75,181.86,177.39,179.64,000,179.64
1994-01-31,182.55,184.08,178.96,179.03,000,179.03
1994-01-24,179.67,182.06,177.81,182.05,000,182.05
1994-01-17,180.23,180.87,179.27,179.81,000,179.81
1994-01-10,178.80,180.60,178.52,180.30,000,180.30
1994-01-03,178.13,179.38,176.99,178.80,000,178.80
1993-12-27,175.58,179.44,175.58,179.38,000,179.38
1993-12-20,175.01,175.52,173.73,175.13,000,175.13
1993-12-13,174.05,175.17,173.18,174.96,000,174.96
1993-12-06,174.88,175.75,173.74,174.42,000,174.42
1993-11-29,172.95,175.36,171.67,175.36,000,175.36
1993-11-22,170.91,172.58,168.71,172.52,000,172.52
1993-11-15,175.64,175.79,171.34,171.95,000,171.95
1993-11-08,171.96,175.80,171.37,175.79,000,175.79
1993-11-01,175.55,176.63,168.79,171.37,000,171.37
1993-10-25,174.13,175.91,172.40,175.91,000,175.91
1993-10-18,177.68,177.95,172.93,173.86,000,173.86
1993-10-11,174.01,178.08,174.01,177.84,000,177.84
1993-10-04,175.69,176.17,173.14,174.01,000,174.01
1993-09-27,174.71,176.05,173.87,175.73,000,175.73
1993-09-20,171.74,173.90,169.58,173.87,000,173.87
1993-09-13,172.87,173.02,170.22,171.44,000,171.44
1993-09-07,173.97,174.37,169.09,172.84,000,172.84
1993-08-30,172.89,175.01,172.55,174.37,000,174.37
1993-08-23,171.88,174.00,171.81,172.59,000,172.59
1993-08-16,169.42,172.86,169.32,172.10,000,172.10
1993-08-09,169.09,170.07,168.78,169.32,000,169.32
1993-08-02,167.75,169.42,167.44,169.01,000,169.01
1993-07-26,165.51,167.56,164.89,167.44,000,167.44
1993-07-19,166.00,166.09,164.03,164.89,000,164.89
1993-07-12,167.47,167.99,165.83,166.09,000,166.09
1993-07-06,167.91,168.18,166.31,167.42,000,167.42
1993-06-28,166.01,168.49,165.43,167.98,000,167.98
1993-06-21,163.62,165.43,163.24,165.43,000,165.43
1993-06-14,163.85,164.83,163.45,163.45,000,163.45
1993-06-07,165.39,165.73,162.33,163.55,000,163.55
1993-06-01,166.97,168.07,165.55,165.67,000,165.67
1993-05-24,165.01,168.31,164.66,167.42,000,167.42
1993-05-17,162.24,165.98,161.42,165.23,000,165.23
1993-05-10,163.38,164.14,161.77,162.16,000,162.16
1993-05-03,160.59,164.38,160.28,163.25,000,163.25
1993-04-26,158.87,160.75,156.39,160.45,000,160.45
1993-04-19,161.32,161.43,158.76,158.92,000,158.92
1993-04-12,160.30,162.51,159.62,161.30,000,161.30
1993-04-05,160.69,161.17,159.25,159.62,000,159.62
1993-03-29,162.60,165.03,160.68,160.74,000,160.74
1993-03-22,161.45,162.92,160.46,162.70,000,162.70
1993-03-15,163.96,164.28,162.28,162.59,000,162.59
1993-03-08,162.69,165.03,162.37,163.48,000,163.48
1993-03-01,160.11,162.93,159.77,162.40,000,162.40
1993-02-22,156.19,159.84,155.02,159.77,000,159.77
1993-02-16,161.40,162.80,155.09,157.05,000,157.05
1993-02-08,165.48,165.60,162.68,162.80,000,162.80
1993-02-01,162.76,166.78,162.35,165.32,000,165.32
1993-01-25,163.29,164.93,161.45,162.35,000,162.35
1993-01-18,161.20,163.18,161.08,162.90,000,162.90
1993-01-11,157.25,161.74,157.12,161.69,000,161.69
1993-01-04,159.96,160.56,156.34,157.43,000,157.43
1992-12-28,157.46,160.58,157.25,160.56,000,160.56
1992-12-21,157.50,157.70,156.82,157.37,000,157.37
1992-12-14,156.27,157.74,154.86,157.66,000,157.66
1992-12-07,156.92,157.94,155.85,156.33,000,156.33
1992-11-30,155.13,156.78,154.68,156.74,000,156.74
1992-11-23,152.85,155.24,152.44,154.81,000,154.81
1992-11-16,152.24,153.41,150.54,153.27,000,153.27
1992-11-09,149.68,152.74,149.32,152.73,000,152.73
1992-11-02,147.30,149.60,147.22,149.60,000,149.60
1992-10-26,145.63,147.99,145.45,147.70,000,147.70
1992-10-19,143.61,146.44,143.44,145.83,000,145.83
1992-10-12,141.06,143.56,140.94,143.48,000,143.48
1992-10-05,140.49,142.12,137.41,140.94,000,140.94
1992-09-28,143.23,144.50,141.97,142.04,000,142.04
1992-09-21,146.31,146.50,143.26,143.57,000,143.57
1992-09-14,147.11,148.06,145.53,146.43,000,146.43
1992-09-08,144.21,145.98,143.40,145.79,000,145.79
1992-08-31,142.58,145.13,142.33,144.43,000,144.43
1992-08-24,142.20,143.17,139.81,142.69,000,142.69
1992-08-17,144.43,145.02,142.84,143.17,000,143.17
1992-08-10,144.29,144.77,143.57,144.40,000,144.40
1992-08-03,146.27,146.97,144.71,144.77,000,144.77
1992-07-27,142.06,146.63,141.90,146.54,000,146.54
1992-07-20,141.35,142.97,140.95,142.08,000,142.08
1992-07-13,142.37,144.67,142.28,142.97,000,142.97
1992-07-06,140.70,142.37,139.55,142.29,000,142.29
1992-06-29,136.61,142.44,136.13,141.13,000,141.13
1992-06-22,136.59,137.25,135.12,136.13,000,136.13
1992-06-15,140.64,141.19,136.00,137.25,000,137.25
1992-06-08,144.05,144.29,139.92,141.19,000,141.19
1992-06-01,143.81,145.71,143.44,144.29,000,144.29
1992-05-26,143.18,144.44,142.01,144.20,000,144.20
1992-05-18,143.08,143.98,142.48,143.20,000,143.20
1992-05-11,144.34,145.31,141.94,142.56,000,142.56
1992-05-04,143.19,145.65,142.80,144.34,000,144.34
1992-04-27,139.95,143.37,137.69,142.80,000,142.80
1992-04-20,143.26,144.26,139.64,140.47,000,140.47
1992-04-13,143.13,146.42,142.93,144.26,000,144.26
1992-04-06,143.00,144.11,138.11,143.06,000,143.06
1992-03-30,145.55,145.76,141.89,142.42,000,142.42
1992-03-23,148.37,148.56,145.15,145.58,000,145.58
1992-03-16,147.06,149.13,146.58,148.21,000,148.21
1992-03-09,147.04,148.38,145.79,147.30,000,147.30
1992-03-02,150.95,151.47,146.33,146.86,000,146.86
1992-02-24,151.01,152.26,148.07,151.03,000,151.03
1992-02-18,152.62,152.83,149.30,151.51,000,151.51
1992-02-10,152.09,155.29,151.78,152.57,000,152.57
1992-02-03,148.97,153.76,148.83,152.34,000,152.34
1992-01-27,150.47,150.53,148.07,148.97,000,148.97
1992-01-20,151.20,151.88,147.23,150.15,000,150.15
1992-01-13,149.34,153.13,148.95,151.83,000,151.83
1992-01-06,147.42,151.04,146.99,149.70,000,149.70
1992-01-02,145.04,147.28,144.30,147.17,000,147.17
